year,month,hotel_name,city,stars,rooms,occupancy_pct,adr_mad,revenue_mad
2014,12,Sofitel Marrakech,Marrakech,5,303,39,158,693582
2014,1,Riad Yasmine,Marrakech,4,7,40,64,5488
2014,2,Riad Yasmine,Marrakech,4,7,28,64,4573
2014,3,Riad Yasmine,Marrakech,4,7,42,64,6402
2014,4,Riad Yasmine,Marrakech,4,7,50,64,7317
2014,5,Riad Yasmine,Marrakech,4,7,56,64,7317
2014,6,Riad Yasmine,Marrakech,4,7,40,64,6402
2014,7,Riad Yasmine,Marrakech,4,7,80,64,10976
2014,8,Riad Yasmine,Marrakech,4,7,79,64,12805
2014,9,Riad Yasmine,Marrakech,4,7,57,64,9146
2014,10,Riad Yasmine,Marrakech,4,7,59,64,8232
2014,11,Riad Yasmine,Marrakech,4,7,43,64,6402
2014,12,Riad Yasmine,Marrakech,4,7,41,64,6402
2014,1,Kenzi Tower Hotel,Casablanca,5,240,34,144,434443
2014,2,Kenzi Tower Hotel,Casablanca,5,240,31,144,362036
2014,3,Kenzi Tower Hotel,Casablanca,5,240,43,144,506850
2014,4,Kenzi Tower Hotel,Casablanca,5,240,47,144,579257
2014,5,Kenzi Tower Hotel,Casablanca,5,240,57,144,579257
2014,6,Kenzi Tower Hotel,Casablanca,5,240,43,144,506850
2014,7,Kenzi Tower Hotel,Casablanca,5,240,64,144,868886
2014,8,Kenzi Tower Hotel,Casablanca,5,240,83,144,1013701
2014,9,Kenzi Tower Hotel,Casablanca,5,240,69,144,724072
2014,10,Kenzi Tower Hotel,Casablanca,5,240,64,144,651665
2014,11,Kenzi Tower Hotel,Casablanca,5,240,40,144,506850
2014,12,Kenzi Tower Hotel,Casablanca,5,240,43,144,506850
2014,1,Four Seasons Casablanca,Casablanca,5,186,30,173,315150
2014,2,Four Seasons Casablanca,Casablanca,5,186,28,173,262625
2014,3,Four Seasons Casablanca,Casablanca,5,186,38,173,367675
2014,4,Four Seasons Casablanca,Casablanca,5,186,42,173,420200
2014,5,Four Seasons Casablanca,Casablanca,5,186,45,173,420200
2014,6,Four Seasons Casablanca,Casablanca,5,186,35,173,367675
2014,7,Four Seasons Casablanca,Casablanca,5,186,59,173,630300
2014,8,Four Seasons Casablanca,Casablanca,5,186,80,173,735350
2014,9,Four Seasons Casablanca,Casablanca,5,186,51,173,525250
2014,10,Four Seasons Casablanca,Casablanca,5,186,52,173,472725
2014,11,Four Seasons Casablanca,Casablanca,5,186,43,173,367675
2014,12,Four Seasons Casablanca,Casablanca,5,186,42,173,367675
2014,1,Hyatt Regency,Casablanca,5,252,27,110,235420
2014,2,Hyatt Regency,Casablanca,5,252,25,110,196183
2014,3,Hyatt Regency,Casablanca,5,252,37,110,274656
2014,4,Hyatt Regency,Casablanca,5,252,38,110,313893
2014,5,Hyatt Regency,Casablanca,5,252,41,110,313893
2014,6,Hyatt Regency,Casablanca,5,252,33,110,274656
2014,7,Hyatt Regency,Casablanca,5,252,58,110,470839
2014,8,Hyatt Regency,Casablanca,5,252,70,110,549313
2014,9,Hyatt Regency,Casablanca,5,252,53,110,392366
2014,10,Hyatt Regency,Casablanca,5,252,48,110,353130
2014,11,Hyatt Regency,Casablanca,5,252,33,110,274656
2014,12,Hyatt Regency,Casablanca,5,252,35,110,274656
2014,1,Sofitel Casablanca,Casablanca,5,141,31,96,127407
2014,2,Sofitel Casablanca,Casablanca,5,141,31,96,106173
2014,3,Sofitel Casablanca,Casablanca,5,141,35,96,148642
2014,4,Sofitel Casablanca,Casablanca,5,141,50,96,169877
2014,5,Sofitel Casablanca,Casablanca,5,141,43,96,169877
2014,6,Sofitel Casablanca,Casablanca,5,141,40,96,148642
2014,7,Sofitel Casablanca,Casablanca,5,141,60,96,254815
2014,8,Sofitel Casablanca,Casablanca,5,141,70,96,297284
2014,9,Sofitel Casablanca,Casablanca,5,141,47,96,212346
2014,10,Sofitel Casablanca,Casablanca,5,141,53,96,191111
2014,11,Sofitel Casablanca,Casablanca,5,141,39,96,148642
2014,12,Sofitel Casablanca,Casablanca,5,141,37,96,148642
2014,1,Hilton Tanger City Center,Tanger,5,200,35,115,277115
2014,2,Hilton Tanger City Center,Tanger,5,200,35,115,230929
2014,3,Hilton Tanger City Center,Tanger,5,200,38,115,323301
2014,4,Hilton Tanger City Center,Tanger,5,200,44,115,369487
2014,5,Hilton Tanger City Center,Tanger,5,200,53,115,369487
2014,6,Hilton Tanger City Center,Tanger,5,200,39,115,323301
2014,7,Hilton Tanger City Center,Tanger,5,200,75,115,554231
2014,8,Hilton Tanger City Center,Tanger,5,200,89,115,646602
2014,9,Hilton Tanger City Center,Tanger,5,200,59,115,461859
2014,10,Hilton Tanger City Center,Tanger,5,200,58,115,415673
2014,11,Hilton Tanger City Center,Tanger,5,200,42,115,323301
2014,12,Hilton Tanger City Center,Tanger,5,200,37,115,323301
2014,1,Sofitel Tanger Bay,Tanger,5,103,28,81,71636
2014,2,Sofitel Tanger Bay,Tanger,5,103,25,81,59697
2014,3,Sofitel Tanger Bay,Tanger,5,103,41,81,83576
2014,4,Sofitel Tanger Bay,Tanger,5,103,36,81,95515
2014,5,Sofitel Tanger Bay,Tanger,5,103,45,81,95515
2014,6,Sofitel Tanger Bay,Tanger,5,103,31,81,83576
2014,7,Sofitel Tanger Bay,Tanger,5,103,65,81,143273
2014,8,Sofitel Tanger Bay,Tanger,5,103,65,81,167152
2014,9,Sofitel Tanger Bay,Tanger,5,103,50,81,119394
2014,10,Sofitel Tanger Bay,Tanger,5,103,44,81,107455
2014,11,Sofitel Tanger Bay,Tanger,5,103,40,81,83576
2014,12,Sofitel Tanger Bay,Tanger,5,103,41,81,83576
2014,1,Hotel & Spa La Folie,Tanger,4,44,30,58,20359
2014,2,Hotel & Spa La Folie,Tanger,4,44,23,58,16966
2014,3,Hotel & Spa La Folie,Tanger,4,44,33,58,23752
2014,4,Hotel & Spa La Folie,Tanger,4,44,45,58,27145
2014,5,Hotel & Spa La Folie,Tanger,4,44,35,58,27145
2014,6,Hotel & Spa La Folie,Tanger,4,44,38,58,23752
2014,7,Hotel & Spa La Folie,Tanger,4,44,52,58,40718
2014,8,Hotel & Spa La Folie,Tanger,4,44,64,58,47504
2014,9,Hotel & Spa La Folie,Tanger,4,44,55,58,33931
2014,10,Hotel & Spa La Folie,Tanger,4,44,50,58,30538
2014,11,Hotel & Spa La Folie,Tanger,4,44,34,58,23752
2014,12,Hotel & Spa La Folie,Tanger,4,44,36,58,23752
2014,1,Riad Laaroussa,Fès,5,28,33,125,41093
2014,2,Riad Laaroussa,Fès,5,28,28,125,34244
2014,3,Riad Laaroussa,Fès,5,28,38,125,47941
2014,4,Riad Laaroussa,Fès,5,28,53,125,54790
2014,5,Riad Laaroussa,Fès,5,28,44,125,54790
2014,6,Riad Laaroussa,Fès,5,28,42,125,47941
2014,7,Riad Laaroussa,Fès,5,28,73,125,82185
2014,8,Riad Laaroussa,Fès,5,28,80,125,95883
2014,9,Riad Laaroussa,Fès,5,28,53,125,68488
2014,10,Riad Laaroussa,Fès,5,28,52,125,61639
2014,11,Riad Laaroussa,Fès,5,28,37,125,47941
2014,12,Riad Laaroussa,Fès,5,28,46,125,47941
2014,1,Palais Amani,Fès,5,21,29,118,20214
2014,2,Palais Amani,Fès,5,21,22,118,16845
2014,3,Palais Amani,Fès,5,21,36,118,23584
2014,4,Palais Amani,Fès,5,21,40,118,26953
2014,5,Palais Amani,Fès,5,21,45,118,26953
2014,6,Palais Amani,Fès,5,21,36,118,23584
2014,7,Palais Amani,Fès,5,21,53,118,40429
2014,8,Palais Amani,Fès,5,21,73,118,47167
2014,9,Palais Amani,Fès,5,21,49,118,33691
2014,10,Palais Amani,Fès,5,21,44,118,30322
2014,11,Palais Amani,Fès,5,21,40,118,23584
2014,12,Palais Amani,Fès,5,21,32,118,23584
2014,1,Sofitel Palais Jamai,Fès,5,136,30,77,93767
2014,2,Sofitel Palais Jamai,Fès,5,136,28,77,78139
2014,3,Sofitel Palais Jamai,Fès,5,136,42,77,109395
2014,4,Sofitel Palais Jamai,Fès,5,136,39,77,125023
2014,5,Sofitel Palais Jamai,Fès,5,136,45,77,125023
2014,6,Sofitel Palais Jamai,Fès,5,136,41,77,109395
2014,7,Sofitel Palais Jamai,Fès,5,136,71,77,187534
2014,8,Sofitel Palais Jamai,Fès,5,136,82,77,218790
2014,9,Sofitel Palais Jamai,Fès,5,136,51,77,156278
2014,10,Sofitel Palais Jamai,Fès,5,136,51,77,140651
2014,11,Sofitel Palais Jamai,Fès,5,136,33,77,109395
2014,12,Sofitel Palais Jamai,Fès,5,136,37,77,109395
2014,1,Riad Fès,Fès,5,32,32,101,35766
2014,2,Riad Fès,Fès,5,32,29,101,29805
2014,3,Riad Fès,Fès,5,32,36,101,41727
2014,4,Riad Fès,Fès,5,32,51,101,47688
2014,5,Riad Fès,Fès,5,32,42,101,47688
2014,6,Riad Fès,Fès,5,32,43,101,41727
2014,7,Riad Fès,Fès,5,32,73,101,71531
2014,8,Riad Fès,Fès,5,32,79,101,83453
2014,9,Riad Fès,Fès,5,32,53,101,59609
2014,10,Riad Fès,Fès,5,32,60,101,53649
2014,11,Riad Fès,Fès,5,32,44,101,41727
2014,12,Riad Fès,Fès,5,32,44,101,41727
2014,1,Sofitel Agadir Royal Bay,Agadir,5,174,31,82,156709
2014,2,Sofitel Agadir Royal Bay,Agadir,5,174,25,82,130591
2014,3,Sofitel Agadir Royal Bay,Agadir,5,174,46,82,182828
2014,4,Sofitel Agadir Royal Bay,Agadir,5,174,49,82,208946
2014,5,Sofitel Agadir Royal Bay,Agadir,5,174,41,82,208946
2014,6,Sofitel Agadir Royal Bay,Agadir,5,174,44,82,182828
2014,7,Sofitel Agadir Royal Bay,Agadir,5,174,66,82,313419
2014,8,Sofitel Agadir Royal Bay,Agadir,5,174,70,82,365655
2014,9,Sofitel Agadir Royal Bay,Agadir,5,174,68,82,261182
2014,10,Sofitel Agadir Royal Bay,Agadir,5,174,58,82,235064
2014,11,Sofitel Agadir Royal Bay,Agadir,5,174,36,82,182828
2014,12,Sofitel Agadir Royal Bay,Agadir,5,174,36,82,182828
2014,1,Riu Palace Tikida,Agadir,5,524,33,57,263924
2014,2,Riu Palace Tikida,Agadir,5,524,28,57,219936
2014,3,Riu Palace Tikida,Agadir,5,524,40,57,307911
2014,4,Riu Palace Tikida,Agadir,5,524,47,57,351898
2014,5,Riu Palace Tikida,Agadir,5,524,38,57,351898
2014,6,Riu Palace Tikida,Agadir,5,524,39,57,307911
2014,7,Riu Palace Tikida,Agadir,5,524,70,57,527847
2014,8,Riu Palace Tikida,Agadir,5,524,65,57,615822
2014,9,Riu Palace Tikida,Agadir,5,524,53,57,439873
2014,10,Riu Palace Tikida,Agadir,5,524,45,57,395885
2014,11,Riu Palace Tikida,Agadir,5,524,37,57,307911
2014,12,Riu Palace Tikida,Agadir,5,524,33,57,307911
2014,1,Iberostar Founty,Agadir,5,380,31,47,150008
2014,2,Iberostar Founty,Agadir,5,380,22,47,125007
2014,3,Iberostar Founty,Agadir,5,380,39,47,175010
2014,4,Iberostar Founty,Agadir,5,380,37,47,200011
2014,5,Iberostar Founty,Agadir,5,380,40,47,200011
2014,6,Iberostar Founty,Agadir,5,380,40,47,175010
2014,7,Iberostar Founty,Agadir,5,380,61,47,300017
2014,8,Iberostar Founty,Agadir,5,380,77,47,350019
2014,9,Iberostar Founty,Agadir,5,380,52,47,250014
2014,10,Iberostar Founty,Agadir,5,380,48,47,225013
2014,11,Iberostar Founty,Agadir,5,380,38,47,175010
2014,12,Iberostar Founty,Agadir,5,380,35,47,175010
2014,1,Kasbah Tamadot,Asni,5,28,35,258,58902
2014,2,Kasbah Tamadot,Asni,5,28,27,258,49085
2014,3,Kasbah Tamadot,Asni,5,28,38,258,68719
2014,4,Kasbah Tamadot,Asni,5,28,39,258,78536
2014,5,Kasbah Tamadot,Asni,5,28,40,258,78536
2014,6,Kasbah Tamadot,Asni,5,28,39,258,68719
2014,7,Kasbah Tamadot,Asni,5,28,57,258,117804
2014,8,Kasbah Tamadot,Asni,5,28,76,258,137439
2014,9,Kasbah Tamadot,Asni,5,28,45,258,98170
2014,10,Kasbah Tamadot,Asni,5,28,49,258,88353
2014,11,Kasbah Tamadot,Asni,5,28,32,258,68719
2014,12,Kasbah Tamadot,Asni,5,28,39,258,68719
2014,1,Scarabeo Camp,Agafay,4,14,30,244,36241
2014,2,Scarabeo Camp,Agafay,4,14,26,244,30201
2014,3,Scarabeo Camp,Agafay,4,14,36,244,42282
2014,4,Scarabeo Camp,Agafay,4,14,43,244,48322
2014,5,Scarabeo Camp,Agafay,4,14,49,244,48322
2014,6,Scarabeo Camp,Agafay,4,14,42,244,42282
2014,7,Scarabeo Camp,Agafay,4,14,61,244,72483
2014,8,Scarabeo Camp,Agafay,4,14,79,244,84563
2014,9,Scarabeo Camp,Agafay,4,14,58,244,60402
2014,10,Scarabeo Camp,Agafay,4,14,52,244,54362
2014,11,Scarabeo Camp,Agafay,4,14,37,244,42282
2014,12,Scarabeo Camp,Agafay,4,14,41,244,42282
2014,1,Kam Kam Dunes,Merzouga,3,20,30,108,16806
2014,2,Kam Kam Dunes,Merzouga,3,20,25,108,14005
2014,3,Kam Kam Dunes,Merzouga,3,20,35,108,19607
2014,4,Kam Kam Dunes,Merzouga,3,20,43,108,22409
2014,5,Kam Kam Dunes,Merzouga,3,20,40,108,22409
2014,6,Kam Kam Dunes,Merzouga,3,20,31,108,19607
2014,7,Kam Kam Dunes,Merzouga,3,20,65,108,33613
2014,8,Kam Kam Dunes,Merzouga,3,20,66,108,39215
2014,9,Kam Kam Dunes,Merzouga,3,20,45,108,28011
2014,10,Kam Kam Dunes,Merzouga,3,20,47,108,25210
2014,11,Kam Kam Dunes,Merzouga,3,20,36,108,19607
2014,12,Kam Kam Dunes,Merzouga,3,20,39,108,19607
2014,1,Riad Kniza,Marrakech,5,11,36,253,25843
2014,2,Riad Kniza,Marrakech,5,11,26,253,21536
2014,3,Riad Kniza,Marrakech,5,11,37,253,30150
2014,4,Riad Kniza,Marrakech,5,11,39,253,34457
2014,5,Riad Kniza,Marrakech,5,11,41,253,34457
2014,6,Riad Kniza,Marrakech,5,11,39,253,30150
2014,7,Riad Kniza,Marrakech,5,11,61,253,51686
2014,8,Riad Kniza,Marrakech,5,11,73,253,60300
2014,9,Riad Kniza,Marrakech,5,11,53,253,43072
2014,10,Riad Kniza,Marrakech,5,11,49,253,38764
2014,11,Riad Kniza,Marrakech,5,11,33,253,30150
2014,12,Riad Kniza,Marrakech,5,11,39,253,30150
2014,1,Dar Ahlam,Skoura,5,14,36,333,49311
2014,2,Dar Ahlam,Skoura,5,14,26,333,41093
2014,3,Dar Ahlam,Skoura,5,14,39,333,57530
2014,4,Dar Ahlam,Skoura,5,14,42,333,65748
2014,5,Dar Ahlam,Skoura,5,14,40,333,65748
2014,6,Dar Ahlam,Skoura,5,14,38,333,57530
2014,7,Dar Ahlam,Skoura,5,14,78,333,98623
2014,8,Dar Ahlam,Skoura,5,14,89,333,115060
2014,9,Dar Ahlam,Skoura,5,14,52,333,82185
2014,10,Dar Ahlam,Skoura,5,14,57,333,73967
2014,11,Dar Ahlam,Skoura,5,14,45,333,57530
2014,12,Dar Ahlam,Skoura,5,14,35,333,57530
2015,1,La Mamounia,Marrakech,5,209,37,216,428278
2015,2,La Mamounia,Marrakech,5,209,27,216,356899
2015,3,La Mamounia,Marrakech,5,209,42,216,499658
2015,4,La Mamounia,Marrakech,5,209,45,216,571038
2015,5,La Mamounia,Marrakech,5,209,50,216,571038
2015,6,La Mamounia,Marrakech,5,209,44,216,499658
2015,7,La Mamounia,Marrakech,5,209,69,216,856557
2015,8,La Mamounia,Marrakech,5,209,67,216,999316
2015,9,La Mamounia,Marrakech,5,209,50,216,713797
2015,10,La Mamounia,Marrakech,5,209,43,216,642417
2015,11,La Mamounia,Marrakech,5,209,42,216,499658
2015,12,La Mamounia,Marrakech,5,209,34,216,499658
2015,1,Royal Mansour,Marrakech,5,53,38,352,241872
2015,2,Royal Mansour,Marrakech,5,53,36,352,201560
2015,3,Royal Mansour,Marrakech,5,53,40,352,282184
2015,4,Royal Mansour,Marrakech,5,53,53,352,322496
2015,5,Royal Mansour,Marrakech,5,53,48,352,322496
2015,6,Royal Mansour,Marrakech,5,53,43,352,282184
2015,7,Royal Mansour,Marrakech,5,53,78,352,483745
2015,8,Royal Mansour,Marrakech,5,53,81,352,564369
2015,9,Royal Mansour,Marrakech,5,53,72,352,403120
2015,10,Royal Mansour,Marrakech,5,53,53,352,362808
2015,11,Royal Mansour,Marrakech,5,53,44,352,282184
2015,12,Royal Mansour,Marrakech,5,53,47,352,282184
2015,1,Four Seasons Resort,Marrakech,5,139,36,178,211871
2015,2,Four Seasons Resort,Marrakech,5,139,27,178,176559
2015,3,Four Seasons Resort,Marrakech,5,139,36,178,247183
2015,4,Four Seasons Resort,Marrakech,5,139,45,178,282495
2015,5,Four Seasons Resort,Marrakech,5,139,46,178,282495
2015,6,Four Seasons Resort,Marrakech,5,139,37,178,247183
2015,7,Four Seasons Resort,Marrakech,5,139,69,178,423742
2015,8,Four Seasons Resort,Marrakech,5,139,76,178,494366
2015,9,Four Seasons Resort,Marrakech,5,139,48,178,353118
2015,10,Four Seasons Resort,Marrakech,5,139,45,178,317807
2015,11,Four Seasons Resort,Marrakech,5,139,37,178,247183
2015,12,Four Seasons Resort,Marrakech,5,139,41,178,247183
2015,1,Amanjena,Marrakech,5,32,32,244,67410
2015,2,Amanjena,Marrakech,5,32,24,244,56175
2015,3,Amanjena,Marrakech,5,32,36,244,78645
2015,4,Amanjena,Marrakech,5,32,47,244,89880
2015,5,Amanjena,Marrakech,5,32,46,244,89880
2015,6,Amanjena,Marrakech,5,32,34,244,78645
2015,7,Amanjena,Marrakech,5,32,56,244,134819
2015,8,Amanjena,Marrakech,5,32,74,244,157289
2015,9,Amanjena,Marrakech,5,32,56,244,112350
2015,10,Amanjena,Marrakech,5,32,42,244,101115
2015,11,Amanjena,Marrakech,5,32,34,244,78645
2015,12,Amanjena,Marrakech,5,32,38,244,78645
2015,1,Sofitel Marrakech,Marrakech,5,303,37,143,423652
2015,2,Sofitel Marrakech,Marrakech,5,303,27,143,353044
2015,3,Sofitel Marrakech,Marrakech,5,303,43,143,494261
2015,4,Sofitel Marrakech,Marrakech,5,303,52,143,564870
2015,5,Sofitel Marrakech,Marrakech,5,303,45,143,564870
2015,6,Sofitel Marrakech,Marrakech,5,303,37,143,494261
2015,7,Sofitel Marrakech,Marrakech,5,303,60,143,847305
2015,8,Sofitel Marrakech,Marrakech,5,303,80,143,988522
2015,9,Sofitel Marrakech,Marrakech,5,303,52,143,706087
2015,10,Sofitel Marrakech,Marrakech,5,303,53,143,635479
2015,11,Sofitel Marrakech,Marrakech,5,303,35,143,494261
2015,12,Sofitel Marrakech,Marrakech,5,303,40,143,494261
2015,1,Riad Yasmine,Marrakech,4,7,33,63,5104
2015,2,Riad Yasmine,Marrakech,4,7,28,63,4253
2015,3,Riad Yasmine,Marrakech,4,7,47,63,5955
2015,4,Riad Yasmine,Marrakech,4,7,46,63,6805
2015,5,Riad Yasmine,Marrakech,4,7,43,63,6805
2015,6,Riad Yasmine,Marrakech,4,7,43,63,5955
2015,7,Riad Yasmine,Marrakech,4,7,63,63,10208
2015,8,Riad Yasmine,Marrakech,4,7,94,63,11910
2015,9,Riad Yasmine,Marrakech,4,7,62,63,8507
2015,10,Riad Yasmine,Marrakech,4,7,50,63,7656
2015,11,Riad Yasmine,Marrakech,4,7,42,63,5955
2015,12,Riad Yasmine,Marrakech,4,7,48,63,5955
2015,1,Kenzi Tower Hotel,Casablanca,5,240,36,137,355098
2015,2,Kenzi Tower Hotel,Casablanca,5,240,28,137,295915
2015,3,Kenzi Tower Hotel,Casablanca,5,240,38,137,414281
2015,4,Kenzi Tower Hotel,Casablanca,5,240,49,137,473464
2015,5,Kenzi Tower Hotel,Casablanca,5,240,41,137,473464
2015,6,Kenzi Tower Hotel,Casablanca,5,240,42,137,414281
2015,7,Kenzi Tower Hotel,Casablanca,5,240,70,137,710196
2015,8,Kenzi Tower Hotel,Casablanca,5,240,81,137,828563
2015,9,Kenzi Tower Hotel,Casablanca,5,240,59,137,591830
2015,10,Kenzi Tower Hotel,Casablanca,5,240,50,137,532647
2015,11,Kenzi Tower Hotel,Casablanca,5,240,42,137,414281
2015,12,Kenzi Tower Hotel,Casablanca,5,240,35,137,414281
2015,1,Four Seasons Casablanca,Casablanca,5,186,41,199,458042
2015,2,Four Seasons Casablanca,Casablanca,5,186,30,199,381702
2015,3,Four Seasons Casablanca,Casablanca,5,186,47,199,534383
2015,4,Four Seasons Casablanca,Casablanca,5,186,49,199,610723
2015,5,Four Seasons Casablanca,Casablanca,5,186,47,199,610723
2015,6,Four Seasons Casablanca,Casablanca,5,186,46,199,534383
2015,7,Four Seasons Casablanca,Casablanca,5,186,65,199,916085
2015,8,Four Seasons Casablanca,Casablanca,5,186,76,199,1068765
2015,9,Four Seasons Casablanca,Casablanca,5,186,71,199,763404
2015,10,Four Seasons Casablanca,Casablanca,5,186,66,199,687064
2015,11,Four Seasons Casablanca,Casablanca,5,186,49,199,534383
2015,12,Four Seasons Casablanca,Casablanca,5,186,45,199,534383
2015,1,Hyatt Regency,Casablanca,5,252,40,129,375957
2015,2,Hyatt Regency,Casablanca,5,252,34,129,313297
2015,3,Hyatt Regency,Casablanca,5,252,45,129,438616
2015,4,Hyatt Regency,Casablanca,5,252,46,129,501276
2015,5,Hyatt Regency,Casablanca,5,252,51,129,501276
2015,6,Hyatt Regency,Casablanca,5,252,43,129,438616
2015,7,Hyatt Regency,Casablanca,5,252,81,129,751914
2015,8,Hyatt Regency,Casablanca,5,252,84,129,877233
2015,9,Hyatt Regency,Casablanca,5,252,67,129,626595
2015,10,Hyatt Regency,Casablanca,5,252,61,129,563935
2015,11,Hyatt Regency,Casablanca,5,252,44,129,438616
2015,12,Hyatt Regency,Casablanca,5,252,37,129,438616
2015,1,Sofitel Casablanca,Casablanca,5,141,38,112,197033
2015,2,Sofitel Casablanca,Casablanca,5,141,29,112,164194
2015,3,Sofitel Casablanca,Casablanca,5,141,41,112,229871
2015,4,Sofitel Casablanca,Casablanca,5,141,58,112,262710
2015,5,Sofitel Casablanca,Casablanca,5,141,47,112,262710
2015,6,Sofitel Casablanca,Casablanca,5,141,39,112,229871
2015,7,Sofitel Casablanca,Casablanca,5,141,80,112,394065
2015,8,Sofitel Casablanca,Casablanca,5,141,78,112,459743
2015,9,Sofitel Casablanca,Casablanca,5,141,68,112,328388
2015,10,Sofitel Casablanca,Casablanca,5,141,60,112,295549
2015,11,Sofitel Casablanca,Casablanca,5,141,42,112,229871
2015,12,Sofitel Casablanca,Casablanca,5,141,51,112,229871
2015,1,Hilton Tanger City Center,Tanger,5,200,40,120,303234
2015,2,Hilton Tanger City Center,Tanger,5,200,29,120,252695
2015,3,Hilton Tanger City Center,Tanger,5,200,47,120,353772
2015,4,Hilton Tanger City Center,Tanger,5,200,54,120,404311
2015,5,Hilton Tanger City Center,Tanger,5,200,55,120,404311
2015,6,Hilton Tanger City Center,Tanger,5,200,49,120,353772
2015,7,Hilton Tanger City Center,Tanger,5,200,88,120,606467
2015,8,Hilton Tanger City Center,Tanger,5,200,90,120,707545
2015,9,Hilton Tanger City Center,Tanger,5,200,59,120,505389
2015,10,Hilton Tanger City Center,Tanger,5,200,52,120,454850
2015,11,Hilton Tanger City Center,Tanger,5,200,50,120,353772
2015,12,Hilton Tanger City Center,Tanger,5,200,42,120,353772
2015,1,Sofitel Tanger Bay,Tanger,5,103,34,100,128914
2015,2,Sofitel Tanger Bay,Tanger,5,103,30,100,107428
2015,3,Sofitel Tanger Bay,Tanger,5,103,42,100,150399
2015,4,Sofitel Tanger Bay,Tanger,5,103,57,100,171885
2015,5,Sofitel Tanger Bay,Tanger,5,103,52,100,171885
2015,6,Sofitel Tanger Bay,Tanger,5,103,47,100,150399
2015,7,Sofitel Tanger Bay,Tanger,5,103,69,100,257827
2015,8,Sofitel Tanger Bay,Tanger,5,103,84,100,300798
2015,9,Sofitel Tanger Bay,Tanger,5,103,60,100,214856
2015,10,Sofitel Tanger Bay,Tanger,5,103,59,100,193370
2015,11,Sofitel Tanger Bay,Tanger,5,103,41,100,150399
2015,12,Sofitel Tanger Bay,Tanger,5,103,43,100,150399
2015,1,Hotel & Spa La Folie,Tanger,4,44,34,66,30114
2015,2,Hotel & Spa La Folie,Tanger,4,44,31,66,25095
2015,3,Hotel & Spa La Folie,Tanger,4,44,40,66,35133
2015,4,Hotel & Spa La Folie,Tanger,4,44,52,66,40152
2015,5,Hotel & Spa La Folie,Tanger,4,44,43,66,40152
2015,6,Hotel & Spa La Folie,Tanger,4,44,44,66,35133
2015,7,Hotel & Spa La Folie,Tanger,4,44,77,66,60228
2015,8,Hotel & Spa La Folie,Tanger,4,44,69,66,70266
2015,9,Hotel & Spa La Folie,Tanger,4,44,62,66,50190
2015,10,Hotel & Spa La Folie,Tanger,4,44,58,66,45171
2015,11,Hotel & Spa La Folie,Tanger,4,44,41,66,35133
2015,12,Hotel & Spa La Folie,Tanger,4,44,37,66,35133
2015,1,Riad Laaroussa,Fès,5,28,35,116,32300
2015,2,Riad Laaroussa,Fès,5,28,27,116,26916
2015,3,Riad Laaroussa,Fès,5,28,39,116,37683
2015,4,Riad Laaroussa,Fès,5,28,42,116,43066
2015,5,Riad Laaroussa,Fès,5,28,41,116,43066
2015,6,Riad Laaroussa,Fès,5,28,41,116,37683
2015,7,Riad Laaroussa,Fès,5,28,62,116,64599
2015,8,Riad Laaroussa,Fès,5,28,73,116,75366
2015,9,Riad Laaroussa,Fès,5,28,52,116,53833
2015,10,Riad Laaroussa,Fès,5,28,50,116,48449
2015,11,Riad Laaroussa,Fès,5,28,40,116,37683
2015,12,Riad Laaroussa,Fès,5,28,34,116,37683
2015,1,Palais Amani,Fès,5,21,33,134,27822
2015,2,Palais Amani,Fès,5,21,31,134,23185
2015,3,Palais Amani,Fès,5,21,44,134,32459
2015,4,Palais Amani,Fès,5,21,40,134,37096
2015,5,Palais Amani,Fès,5,21,41,134,37096
2015,6,Palais Amani,Fès,5,21,45,134,32459
2015,7,Palais Amani,Fès,5,21,71,134,55644
2015,8,Palais Amani,Fès,5,21,68,134,64918
2015,9,Palais Amani,Fès,5,21,50,134,46370
2015,10,Palais Amani,Fès,5,21,45,134,41733
2015,11,Palais Amani,Fès,5,21,42,134,32459
2015,12,Palais Amani,Fès,5,21,45,134,32459
2015,1,Sofitel Palais Jamai,Fès,5,136,28,75,83081
2015,2,Sofitel Palais Jamai,Fès,5,136,27,75,69234
2015,3,Sofitel Palais Jamai,Fès,5,136,35,75,96928
2015,4,Sofitel Palais Jamai,Fès,5,136,36,75,110775
2015,5,Sofitel Palais Jamai,Fès,5,136,42,75,110775
2015,6,Sofitel Palais Jamai,Fès,5,136,39,75,96928
2015,7,Sofitel Palais Jamai,Fès,5,136,56,75,166163
2015,8,Sofitel Palais Jamai,Fès,5,136,79,75,193856
2015,9,Sofitel Palais Jamai,Fès,5,136,55,75,138469
2015,10,Sofitel Palais Jamai,Fès,5,136,45,75,124622
2015,11,Sofitel Palais Jamai,Fès,5,136,41,75,96928
2015,12,Sofitel Palais Jamai,Fès,5,136,38,75,96928
2015,1,Riad Fès,Fès,5,32,33,103,37451
2015,2,Riad Fès,Fès,5,32,28,103,31209
2015,3,Riad Fès,Fès,5,32,38,103,43693
2015,4,Riad Fès,Fès,5,32,43,103,49935
2015,5,Riad Fès,Fès,5,32,49,103,49935
2015,6,Riad Fès,Fès,5,32,39,103,43693
2015,7,Riad Fès,Fès,5,32,63,103,74902
